관광지명,주소,타입,경도,위도,firstimage,tel
마포대교,서울특별시 영등포구 여의도동,12,126.9371146051,37.5338517473,http://tong.visitkorea.or.kr/cms/resource/69/3525369_image2_1.jpg,
마포문화원,서울특별시 마포구 백범로 227 (신공덕동),14,126.9555071358,37.5422844303,http://tong.visitkorea.or.kr/cms/resource/52/3476952_image2_1.JPG,
마포소문난원조족발,서울특별시 마포구 만리재로 19,39,126.9532294950,37.5447729890,,02-716-9731
마포양지설렁탕,서울특별시 마포구 새창로 6 (도화동),39,126.9505242619,37.5420899190,http://tong.visitkorea.or.kr/cms/resource/35/2841735_image2_1.jpg,
마포원조떡볶이,서울특별시 마포구 도화2길 3 (도화동),39,126.9488105771,37.5403900858,http://tong.visitkorea.or.kr/cms/resource/89/2847789_image2_1.jpg,
마포유가궁중족발,서울특별시 마포구 만리재로 19,39,126.9532294950,37.5447729890,http://tong.visitkorea.or.kr/cms/resource/80/3568680_image2_1.jpg,02-718-7087
마포음식문화거리,서울특별시 마포구 용강동,12,126.9408140425,37.5418536613,http://tong.visitkorea.or.kr/cms/resource/58/3383058_image2_1.JPG,
마포전차종점 3·1운동 만세 시위지,서울특별시 마포구 마포대로 20 (마포동),12,126.9450026445,37.5384763513,http://tong.visitkorea.or.kr/cms/resource/62/3401362_image2_1.JPG,
마포중앙도서관,서울특별시 마포구 성산로 128 (성산동),14,126.9081275097,37.5639338440,,
마포집,서울특별시 강남구 남부순환로 2726 거북빌딩,39,127.0441589970,37.4856731504,http://tong.visitkorea.or.kr/cms/resource/82/2926882_image2_1.jpg,
마하차이 성수본점,서울특별시 성동구 뚝섬로 399 (성수동2가),39,127.0550981573,37.5390004886,http://tong.visitkorea.or.kr/cms/resource/95/2900295_image2_1.jpg,
만다리나덕,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/17/3312917_image2_1.jpeg,
만다린,서울특별시 영등포구 국회대로29길 16 (당산동4가),39,126.8973572393,37.5295432042,http://tong.visitkorea.or.kr/cms/resource/11/2679811_image2_1.jpg,02-2634-0379
만다린,서울특별시 서초구 방배로6길 10-15 (방배동),39,127.0006270489,37.4785370871,http://tong.visitkorea.or.kr/cms/resource/91/2856691_image2_1.jpg,
만두향,서울특별시 중랑구 면목로74길 6 (면목동),39,127.0879270771,37.5890952598,http://tong.visitkorea.or.kr/cms/resource/76/2835176_image2_1.jpg,
만리시장,서울특별시 용산구 효창원로 276,38,126.9632283903,37.5516390373,http://tong.visitkorea.or.kr/cms/resource/74/3564974_image2_1.jpg,
만리지화 본점,서울특별시 종로구 종로3길 17 (청진동),39,126.9789291877,37.5710481741,http://tong.visitkorea.or.kr/cms/resource/26/3570626_image2_1.jpg,
만족오향족발 시청,서울특별시 중구 서소문로 134-7,39,126.9760491139,37.5633129102,,02-753-4755
만족오향족발 홍대,서울특별시 마포구 동교로 191,39,126.9223958318,37.5576015017,http://tong.visitkorea.or.kr/cms/resource/71/3109771_image2_1.jpg,02-323-1233
만포막국수,서울특별시 중구 동호로14길 2,39,127.0103378666,37.5558588365,http://tong.visitkorea.or.kr/cms/resource/44/2914144_image2_1.jpg,
만해 한용운 심우장,서울특별시 성북구 성북로29길 24 (성북동),12,126.9918301490,37.5936513341,http://tong.visitkorea.or.kr/cms/resource/15/3503015_image2_1.jpg,
말본골프,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/31/3312831_image2_1.jpg,
맛짱조개,서울특별시 강남구 언주로134길 18 (논현동),39,127.0370282141,37.5166388719,http://tong.visitkorea.or.kr/cms/resource/86/2869886_image2_1.jpg,
맛차차,서울특별시 성동구 서울숲2길 18-11,39,127.0406075865,37.5469020876,http://tong.visitkorea.or.kr/cms/resource/31/2796231_image2_1.jpg,
망우 역사문화공원,서울특별시 중랑구 망우로 570,12,127.1148326940,37.5984057744,http://tong.visitkorea.or.kr/cms/resource/24/2006124_image2_1.JPG,
망우산(서울),서울특별시 중랑구 망우동 산 69-1,12,127.1056030968,37.5942810870,http://tong.visitkorea.or.kr/cms/resource/89/1902989_image2_1.jpg,
망우찜쌈밥 본점,서울특별시 중랑구 용마공원로2길 8,39,127.1003313443,37.5946448388,http://tong.visitkorea.or.kr/cms/resource/55/2847955_image2_1.jpg,
망원동즉석우동 본점,서울특별시 마포구 동교로 83 (망원동),39,126.9111663928,37.5543072392,http://tong.visitkorea.or.kr/cms/resource/47/2842847_image2_1.jpg,
망원시장,서울특별시 마포구 포은로6길 27 (망원동),38,126.9064639944,37.5560736165,http://tong.visitkorea.or.kr/cms/resource/11/3509911_image2_1.jpg,
망원월드컵시장,서울특별시 마포구 망원동,38,126.9059167761,37.5576900854,http://tong.visitkorea.or.kr/cms/resource/67/2906867_image2_1.jpg,
망원유수지체육공원,서울특별시 마포구 월드컵로25길 190 (망원동),12,126.8969787272,37.5568178050,http://tong.visitkorea.or.kr/cms/resource/29/3062029_image2_1.jpg,
망원정 터,서울특별시 마포구 동교로8안길 23 (합정동),12,126.9047532101,37.5499992917,http://tong.visitkorea.or.kr/cms/resource/43/720543_image2_1.jpg,
망원한강공원,서울특별시 마포구 마포나루길 467,12,126.8999035848,37.5523989260,,
매일낙지,서울특별시 영등포구 경인로78길 3-16,39,126.8953829154,37.5119118844,http://tong.visitkorea.or.kr/cms/resource/12/2782612_image2_1.jpg,
매헌 윤봉길의사 기념관,서울특별시 서초구 매헌로 99 (양재동),14,127.0368379074,37.4691610476,http://tong.visitkorea.or.kr/cms/resource/39/3521639_image2_1.jpg,
매헌시민의 숲,서울특별시 서초구 매헌로 99 (양재동),12,127.0368379074,37.4691610476,http://tong.visitkorea.or.kr/cms/resource/02/3571602_image2_1.jpg,
매화반점,서울특별시 광진구 동일로18길 96,39,127.0679470041,37.5384146766,,02-498-1939
맥,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/74/3313874_image2_1.jpg,
맥 월드타워점,서울특별시 송파구 올림픽로 300¸ 1층,38,127.1040749597,37.5141653654,,
맥스타일 (maxtyle),서울특별시 중구 마장로 3,38,127.0105235943,37.5688045577,http://tong.visitkorea.or.kr/cms/resource/93/1984393_image2_1.jpg,02-2234-0981
맥심플랜트,서울특별시 용산구 이태원로 250,39,127.0009892506,37.5370691850,http://tong.visitkorea.or.kr/cms/resource/41/2788841_image2_1.jpg,
맥아더 사령관 한강방어선 시찰지,서울특별시 영등포구 신길로 275 (영등포동),12,126.9122840318,37.5162061316,http://tong.visitkorea.or.kr/cms/resource/48/3384448_image2_1.JPG,
맥파이앤타이거 성수티룸,서울특별시 성동구 성수이로 97 (성수동2가),39,127.0566034424,37.5436999698,,
맨메이드 도산,서울특별시 강남구 선릉로153길 35 (신사동),39,127.0365585870,37.5245934950,http://tong.visitkorea.or.kr/cms/resource/81/3567081_image2_1.jpg,
맨잇슈트 롯데팩토리 가산,서울특별시 금천구 벚꽃로 278 (가산동),38,126.8846459143,37.4795432303,http://tong.visitkorea.or.kr/cms/resource/54/3314454_image2_1.jpg,
맷카페,서울특별시 강남구 학동로50길 42 (논현동),39,127.0406362953,37.5139420279,http://tong.visitkorea.or.kr/cms/resource/27/2847027_image2_1.jpg,
맹그로브 동대문,서울특별시 중구 퇴계로 334 (광희동2가),32,127.0087377770,37.5641772856,http://tong.visitkorea.or.kr/cms/resource/25/3379725_image2_1.jpg,
맹그로브 신설,서울특별시 동대문구 왕산로 22 (신설동),32,127.0260886324,37.5762289745,http://tong.visitkorea.or.kr/cms/resource/36/3379736_image2_1.jpg,
맹순이꽃게아구찜,서울특별시 강서구 공항대로 272 (내발산동),39,126.8377729769,37.5581638139,http://tong.visitkorea.or.kr/cms/resource/37/2849237_image2_1.jpg,
머렐 도봉산,서울특별시 도봉구 도봉산길 73,38,127.0376233278,37.6865663517,http://tong.visitkorea.or.kr/cms/resource/10/2889510_image2_1.jpg,
머큐어 앰배서더 서울 홍대,서울특별시 마포구 양화로 144 (동교동),32,126.9224097820,37.5553962029,http://tong.visitkorea.or.kr/cms/resource/72/2916572_image2_1.jpg,
먹고을전주콩나물국밥 묵동본점,서울특별시 중랑구 중랑역로 268 (묵동),39,127.0779883260,37.6160141744,http://tong.visitkorea.or.kr/cms/resource/73/2851773_image2_1.jpg,
먼데이투선데이,서울특별시 강남구 도산대로67길 13-3 (청담동),39,127.0441467779,37.5248436022,http://tong.visitkorea.or.kr/cms/resource/36/3572536_image2_1.jpg,
멀버리 롯데월드몰점,서울특별시 송파구 올림픽로 300¸ 2층,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/04/2879104_image2_1.jpg,
메디큐브의원,"서울특별시 서초구 강남대로463,6층601호(서초동,리젠메디컬타워)",38,127.0244630632,37.5035012829,http://tong.visitkorea.or.kr/cms/resource/72/2887872_image2_1.jpg,
메리어트 이그제큐티브 아파트먼트 서울 여의도,서울특별시 영등포구 여의대로 8 (여의도동),32,126.9186194232,37.5212667678,http://tong.visitkorea.or.kr/cms/resource/66/3555066_image2_1.JPG,
메리제인,서울특별시 중구 을지로6가,38,127.0042297860,37.5665963677,http://tong.visitkorea.or.kr/cms/resource/33/2878733_image2_1.jpg,
메릴링,서울특별시 송파구 올림픽로 300¸ 3층,38,127.1040749597,37.5141653654,http://tong.visitkorea.or.kr/cms/resource/85/2879185_image2_1.jpg,
메모리스테이 효자,서울특별시 종로구 자하문로 76-4 (효자동),32,126.9710156891,37.5827355624,http://tong.visitkorea.or.kr/cms/resource/97/3507597_image2_1.jpg,010-2671-8600
메세나폴리스 몰,서울특별시 마포구 양화로 45,38,126.9139217822,37.5513131918,http://tong.visitkorea.or.kr/cms/resource/68/2012068_image2_1.jpg,
메쉬커피,서울특별시 성동구 서울숲길 43,39,127.0424684913,37.5481714179,http://tong.visitkorea.or.kr/cms/resource/77/2895277_image2_1.jpg,
메이드미성형외과,"서울특별시 서초구 강남대로 435 12층 (서초동, 주류성빌딩)",38,127.0255769144,37.5012293446,http://tong.visitkorea.or.kr/cms/resource/10/2880010_image2_1.jpg,
메이드영성형외과,서울특별시 서초구 서초대로77길 3 (서초동),38,127.0265213615,37.4981130564,http://tong.visitkorea.or.kr/cms/resource/58/3313358_image2_1.jpg,
메이리지에 가로수2호,서울특별시 강남구 가로수길 16,38,127.0233738330,37.5190689000,http://tong.visitkorea.or.kr/cms/resource/49/2879749_image2_1.jpg,
메이린,서울특별시 강북구 월계로 173 (번동),39,127.0445440464,37.6197242510,http://tong.visitkorea.or.kr/cms/resource/58/2840158_image2_1.jpg,
메이비카페,서울특별시 구로구 디지털로32나길 51,39,126.9006915216,37.4849984384,http://tong.visitkorea.or.kr/cms/resource/65/2833365_image2_1.jpg,
메이크업포에버,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",38,126.8884169673,37.5089148857,http://tong.visitkorea.or.kr/cms/resource/53/3314153_image2_1.jpeg,
메이트성형외과,"서울특별시 강남구 봉은사로 108, 5층(역삼동, 글라스톤빌딩)",38,127.0256073724,37.5045872884,http://tong.visitkorea.or.kr/cms/resource/74/2879774_image2_1.jpg,
메이플레이스 호텔 서울 동대문,서울특별시 종로구 율곡로 179 (원남동),32,126.9987605687,37.5761590471,http://tong.visitkorea.or.kr/cms/resource/42/3562642_image2_1.jpg,
메이플탑,서울특별시 성동구 성수이로14길 14 (주)대명케미칼,39,127.0567923725,37.5416279914,http://tong.visitkorea.or.kr/cms/resource/43/2900243_image2_1.jpg,
메이필드관광호텔,서울특별시 강서구 방화대로 94 (외발산동),38,126.8169751344,37.5489117408,http://tong.visitkorea.or.kr/cms/resource/89/2880089_image2_1.jpg,
메이필드호텔,서울특별시 강서구 방화대로21길 94,32,126.8194860451,37.5478813500,http://tong.visitkorea.or.kr/cms/resource/79/3021879_image2_1.jpg,02-2660-9000
메종 사우스케이프,서울특별시 강남구 도산대로45길 17 제성빌딩,39,127.0350781981,37.5234713765,http://tong.visitkorea.or.kr/cms/resource/25/2853025_image2_1.jpg,
메종 한남,서울특별시 용산구 유엔빌리지3길 24,39,127.0129521277,37.5343086091,http://tong.visitkorea.or.kr/cms/resource/58/3045758_image2_1.jpg,
메종드엠의원,서울특별시 서초구 강남대로 433 (서초동),38,127.0256824646,37.5010904738,http://tong.visitkorea.or.kr/cms/resource/06/3314206_image2_1.jpg,
메종브리크,서울특별시 마포구 동교로38길 27-19,39,126.9259842696,37.5620093872,,
메종엠오,서울특별시 서초구 방배로26길 22,39,126.9941106695,37.4893579362,,
메종조,서울특별시 서초구 반포대로7길 35 (서초동),39,127.0101399735,37.4820368509,http://tong.visitkorea.or.kr/cms/resource/27/2864327_image2_1.jpg,
메종쥬 성수 부티끄,서울특별시 성동구 서울숲4길 28-14,38,127.0437545254,37.5467688264,http://tong.visitkorea.or.kr/cms/resource/67/2996467_image2_1.jpg,
메튜장 안국,서울특별시 종로구 율곡로 33 (안국동),38,126.9834397483,37.5759671280,http://tong.visitkorea.or.kr/cms/resource/22/3493822_image2_1.jpg,
메트로시티,서울특별시 강북구 도봉로 62 (미아동),38,127.0305315802,37.6146468109,http://tong.visitkorea.or.kr/cms/resource/52/3313452_image2_1.jpg,
메트로호텔,서울특별시 중구 명동9가길 14,32,126.9837622461,37.5651989407,http://tong.visitkorea.or.kr/cms/resource/24/2488124_image2_1.jpg,02-752-1112
멕시칼리,서울특별시 광진구 천호대로 634 (능동),39,127.0875725621,37.5536521491,,
멘야하나비,서울특별시 송파구 백제고분로45길 38 (송파동),39,127.1077413832,37.5109713579,http://tong.visitkorea.or.kr/cms/resource/61/2844961_image2_1.jpg,
멜린앤게츠,서울특별시 영등포구 영중로 9 (영등포동4가),38,126.9055901684,37.5172308925,http://tong.visitkorea.or.kr/cms/resource/89/3313989_image2_1.jpg,
면곡시장,서울특별시 광진구 답십리로78길 5,38,127.0815476094,37.5712833256,http://tong.visitkorea.or.kr/cms/resource/95/3526795_image2_1.jpg,
면목시장,서울특별시 중랑구 면목로37길 5 (면목동),38,127.0859581012,37.5789352941,http://tong.visitkorea.or.kr/cms/resource/68/3539768_image2_1.jpg,
명동,서울특별시 중구 명동2가,12,126.9849150050,37.5621520930,http://tong.visitkorea.or.kr/cms/resource/96/3548996_image2_1.jpg,
명동 남대문 북창동 다동무교동 관광특구,서울특별시 중구 세종대로 40,12,126.9753048316,37.5599771733,http://tong.visitkorea.or.kr/cms/resource/42/3077642_image2_1.JPG,
명동 영양센터,서울특별시 중구 명동2길 52,39,126.9830818681,37.5611160695,,02-776-2015
명동게스트하우스 꼬모,서울특별시 중구 퇴계로24길 12,32,126.9872287304,37.5604773294,http://tong.visitkorea.or.kr/cms/resource/89/2709189_image2_1.jpg,02-755-5437
명동관광정보센터,서울특별시 중구 을지로 66 (을지로2가),12,126.9851232120,37.5659433232,http://tong.visitkorea.or.kr/cms/resource/04/3510504_image2_1.jpg,
명동교자,서울특별시 중구 명동10길 29 (명동2가),39,126.9855954862,37.5625964986,http://tong.visitkorea.or.kr/cms/resource/00/3111400_image2_1.JPG,0507-1366-5348
명동길신신,서울특별시 중구 남대문로 64,39,126.9822041213,37.5628464081,http://tong.visitkorea.or.kr/cms/resource/84/2655184_image2_1.jpg,02-772-9489
명동난타극장,서울특별시 중구 명동길 26 (명동2가),14,126.9837650716,37.5635046937,http://tong.visitkorea.or.kr/cms/resource/70/3113470_image2_1.jpg,
명동돈가스,서울특별시 중구 명동3길 8,39,126.9835761856,37.5640101870,http://tong.visitkorea.or.kr/cms/resource/34/1717734_image2_1.jpg,"02-776-5300, 02-775-5300"
명동부대찌개 명동황기족발,서울특별시 중구 명동길 25-7,39,126.9837706082,37.5641518402,,02-752-6800
명동사격장,서울특별시 중구 명동8가길 27 (충무로2가),28,126.9865398642,37.5618993737,http://tong.visitkorea.or.kr/cms/resource/74/1813074_image2_1.jpg,
명동에서 이태원까지 서울의 낭만을...,,25,126.9860954133,37.5635547287,http://tong.visitkorea.or.kr/cms/resource/59/705259_image2_1.jpg,
명동예술극장,서울특별시 중구 명동길 35,14,126.9841872425,37.5639546487,,
명동정,"서울특별시 중구 삼일대로 299, 1층",39,126.9885952394,37.5616494398,http://tong.visitkorea.or.kr/cms/resource/93/3108793_image2_1.JPG,02-3789-5132
명동쭈꾸미,서울특별시 중구 퇴계로6길 3-28 (회현동1가),39,126.9793017287,37.5585912950,http://tong.visitkorea.or.kr/cms/resource/81/3505381_image2_1.jpg,
